Time,CO₂(ppm),Temperature(C),Humidity(%),Pressure(hPa)
6/21/2021 3:36:48 p. m.,"408","27.7","57","877"
6/21/2021 3:37:48 p. m.,"417","27.8","57","877"
6/21/2021 3:38:48 p. m.,"420","27.7","57","877"
6/21/2021 3:39:48 p. m.,"411","27.8","57","877"
6/21/2021 3:40:48 p. m.,"413","27.8","57","877"
6/21/2021 3:41:48 p. m.,"421","27.8","57","877"
6/21/2021 3:42:48 p. m.,"426","27.8","57","877"
6/21/2021 3:43:48 p. m.,"411","27.8","57","877"
6/21/2021 3:44:48 p. m.,"395","27.8","57","877"
6/21/2021 3:45:48 p. m.,"412","27.8","57","877"
6/21/2021 3:46:48 p. m.,"410","27.8","57","877"
6/21/2021 3:47:48 p. m.,"406","27.8","57","877"
6/21/2021 3:48:48 p. m.,"415","27.8","57","877"
6/21/2021 3:49:48 p. m.,"402","27.8","57","877"
6/21/2021 3:50:48 p. m.,"411","27.8","57","877"
6/21/2021 3:51:48 p. m.,"415","27.8","57","877"
6/21/2021 3:52:48 p. m.,"420","27.8","57","877"
6/21/2021 3:53:48 p. m.,"438","27.8","57","877"
6/21/2021 3:54:48 p. m.,"437","27.9","57","877"
6/21/2021 3:55:48 p. m.,"402","27.8","57","877"
6/21/2021 3:56:48 p. m.,"416","27.9","57","877"
6/21/2021 3:57:48 p. m.,"413","27.9","57","877"
6/21/2021 3:58:48 p. m.,"419","27.9","57","877"
6/21/2021 3:59:48 p. m.,"415","27.9","57","877"
6/21/2021 4:00:48 p. m.,"401","27.9","57","877"
6/21/2021 4:01:48 p. m.,"408","27.9","57","877"
6/21/2021 4:02:48 p. m.,"414","27.9","57","877"
6/21/2021 4:03:48 p. m.,"428","27.9","57","877"
6/21/2021 4:04:48 p. m.,"405","27.9","57","877"
6/21/2021 4:05:48 p. m.,"423","27.9","57","877"
6/21/2021 4:06:48 p. m.,"421","27.9","56","877"
6/21/2021 4:07:48 p. m.,"415","27.9","56","877"
6/21/2021 4:08:48 p. m.,"420","27.9","56","877"
6/21/2021 4:09:48 p. m.,"432","27.9","56","876"
6/21/2021 4:10:48 p. m.,"425","28.0","56","876"
6/21/2021 4:11:48 p. m.,"427","27.9","56","876"
6/21/2021 4:12:48 p. m.,"439","28.0","56","876"
6/21/2021 4:13:48 p. m.,"424","27.9","56","876"
6/21/2021 4:14:48 p. m.,"415","27.9","56","876"
6/21/2021 4:15:48 p. m.,"470","27.9","56","876"
6/21/2021 4:16:48 p. m.,"452","28.0","56","876"
6/21/2021 4:17:48 p. m.,"444","28.0","56","876"
6/21/2021 4:18:48 p. m.,"466","28.0","56","876"
6/21/2021 4:19:48 p. m.,"438","28.0","56","876"
6/21/2021 4:20:48 p. m.,"435","28.0","56","876"
6/21/2021 4:21:48 p. m.,"437","28.0","56","876"
6/21/2021 4:22:48 p. m.,"431","28.1","56","876"
6/21/2021 4:23:48 p. m.,"442","28.0","56","876"
6/21/2021 4:24:48 p. m.,"459","28.1","56","876"
6/21/2021 4:25:48 p. m.,"462","28.1","56","876"
6/21/2021 4:26:48 p. m.,"462","28.1","56","876"
6/21/2021 4:27:48 p. m.,"486","28.1","56","876"
6/21/2021 4:28:48 p. m.,"446","28.1","55","876"
6/21/2021 4:29:48 p. m.,"436","28.1","55","876"
6/21/2021 4:30:48 p. m.,"428","28.1","55","876"
6/21/2021 4:31:48 p. m.,"427","28.1","55","876"
6/21/2021 4:32:48 p. m.,"443","28.1","55","876"
6/21/2021 4:33:48 p. m.,"426","28.1","55","876"
6/21/2021 4:34:48 p. m.,"410","28.1","55","876"
6/21/2021 4:35:48 p. m.,"429","28.1","55","876"
6/21/2021 4:36:48 p. m.,"433","28.1","55","876"
6/21/2021 4:37:48 p. m.,"432","28.1","55","876"
6/21/2021 4:38:48 p. m.,"427","28.1","55","876"
6/21/2021 4:39:48 p. m.,"430","28.1","55","876"
6/21/2021 4:40:48 p. m.,"446","28.2","55","876"
6/21/2021 4:41:48 p. m.,"459","28.2","55","876"
6/21/2021 4:42:48 p. m.,"449","28.1","55","876"
6/21/2021 4:43:48 p. m.,"448","28.2","55","876"
6/21/2021 4:44:48 p. m.,"441","28.2","55","876"
6/21/2021 4:45:48 p. m.,"425","28.2","55","876"
6/21/2021 4:46:48 p. m.,"430","28.2","55","876"
6/21/2021 4:47:48 p. m.,"420","28.2","55","876"
6/21/2021 4:48:48 p. m.,"411","28.2","55","876"
6/21/2021 4:49:48 p. m.,"425","28.2","55","876"
6/21/2021 4:50:48 p. m.,"425","28.2","55","876"
6/21/2021 4:51:48 p. m.,"429","28.2","55","876"
6/21/2021 4:52:48 p. m.,"435","28.2","55","876"
6/21/2021 4:53:48 p. m.,"429","28.2","55","876"
6/21/2021 4:54:48 p. m.,"431","28.2","55","876"
6/21/2021 4:55:48 p. m.,"455","28.2","55","876"
6/21/2021 4:56:48 p. m.,"435","28.2","55","876"
6/21/2021 4:57:48 p. m.,"433","28.2","55","876"
6/21/2021 4:58:48 p. m.,"432","28.2","55","876"
6/21/2021 4:59:48 p. m.,"444","28.2","55","876"
6/21/2021 5:00:48 p. m.,"437","28.3","55","876"
6/21/2021 5:01:48 p. m.,"407","28.3","55","876"
6/21/2021 5:02:48 p. m.,"419","28.3","55","876"
6/21/2021 5:03:48 p. m.,"432","28.3","55","876"
6/21/2021 5:04:48 p. m.,"415","28.4","55","876"
6/21/2021 5:05:48 p. m.,"415","28.4","55","876"
6/21/2021 5:06:48 p. m.,"408","28.4","55","876"
6/21/2021 5:07:48 p. m.,"431","28.4","55","876"
6/21/2021 5:08:48 p. m.,"423","28.4","55","876"
6/21/2021 5:09:48 p. m.,"411","28.4","55","876"
6/21/2021 5:10:48 p. m.,"424","28.4","55","876"
6/21/2021 5:11:48 p. m.,"441","28.4","55","876"
6/21/2021 5:12:48 p. m.,"439","28.4","55","876"
6/21/2021 5:13:48 p. m.,"429","28.4","55","876"
6/21/2021 5:14:48 p. m.,"443","28.5","55","876"
6/21/2021 5:15:48 p. m.,"453","28.5","55","876"
6/21/2021 5:16:48 p. m.,"450","28.5","55","876"
6/21/2021 5:17:48 p. m.,"458","28.5","55","876"
6/21/2021 5:18:48 p. m.,"432","28.5","55","876"
6/21/2021 5:19:48 p. m.,"414","28.5","54","876"
6/21/2021 5:20:48 p. m.,"417","28.5","53","876"
6/21/2021 5:21:48 p. m.,"421","28.5","54","876"
6/21/2021 5:22:48 p. m.,"421","28.5","54","876"
6/21/2021 5:23:48 p. m.,"410","28.5","54","876"
6/21/2021 5:24:48 p. m.,"419","28.5","54","876"
6/21/2021 5:25:48 p. m.,"418","28.5","54","876"
6/21/2021 5:26:48 p. m.,"418","28.5","54","876"
6/21/2021 5:27:48 p. m.,"414","28.5","54","876"
6/21/2021 5:28:48 p. m.,"403","28.5","54","876"
6/21/2021 5:29:48 p. m.,"418","28.5","54","876"
6/21/2021 5:30:48 p. m.,"407","28.5","54","876"
6/21/2021 5:31:48 p. m.,"426","28.5","54","876"
6/21/2021 5:32:48 p. m.,"424","28.5","54","876"
6/21/2021 5:33:48 p. m.,"424","28.5","54","876"
6/21/2021 5:34:48 p. m.,"421","28.5","54","876"
6/21/2021 5:35:48 p. m.,"421","28.5","54","876"
6/21/2021 5:36:48 p. m.,"410","28.5","54","876"
6/21/2021 5:37:48 p. m.,"416","28.5","54","876"
6/21/2021 5:38:48 p. m.,"414","28.5","54","876"
6/21/2021 5:39:48 p. m.,"395","28.5","54","876"
6/21/2021 5:40:48 p. m.,"416","28.5","54","876"
6/21/2021 5:41:48 p. m.,"429","28.5","54","876"
6/21/2021 5:42:48 p. m.,"413","28.5","55","876"
6/21/2021 5:43:48 p. m.,"419","28.6","55","876"
6/21/2021 5:44:48 p. m.,"430","28.6","55","876"
6/21/2021 5:45:48 p. m.,"420","28.6","55","876"
6/21/2021 5:46:48 p. m.,"414","28.6","55","876"
6/21/2021 5:47:48 p. m.,"415","28.6","55","876"
6/21/2021 5:48:48 p. m.,"440","28.6","55","876"
6/21/2021 5:49:48 p. m.,"419","28.6","55","876"
6/21/2021 5:50:48 p. m.,"434","28.6","55","876"
6/21/2021 5:51:48 p. m.,"423","28.6","55","876"
6/21/2021 5:52:48 p. m.,"441","28.6","55","876"
6/21/2021 5:53:48 p. m.,"457","28.6","55","876"
6/21/2021 5:54:48 p. m.,"424","28.6","55","876"
6/21/2021 5:55:48 p. m.,"438","28.7","55","876"
6/21/2021 5:56:48 p. m.,"446","28.7","55","876"
6/21/2021 5:57:48 p. m.,"425","28.7","55","876"
6/21/2021 5:58:48 p. m.,"421","28.6","55","876"
6/21/2021 5:59:48 p. m.,"422","28.7","55","876"
6/21/2021 6:00:48 p. m.,"417","28.6","55","876"
6/21/2021 6:01:48 p. m.,"425","28.6","55","876"
6/21/2021 6:02:48 p. m.,"418","28.6","55","876"
6/21/2021 6:03:48 p. m.,"422","28.6","55","876"
6/21/2021 6:04:48 p. m.,"430","28.6","55","876"
6/21/2021 6:05:48 p. m.,"425","28.6","55","876"
6/21/2021 6:06:48 p. m.,"412","28.6","55","876"
6/21/2021 6:07:48 p. m.,"438","28.6","55","876"
6/21/2021 6:08:48 p. m.,"425","28.7","55","876"
6/21/2021 6:09:48 p. m.,"428","28.7","55","876"
6/21/2021 6:10:48 p. m.,"418","28.6","55","876"
6/21/2021 6:11:48 p. m.,"425","28.6","55","876"
6/21/2021 6:12:48 p. m.,"412","28.6","55","876"
6/21/2021 6:13:48 p. m.,"433","28.7","55","876"
6/21/2021 6:14:48 p. m.,"425","28.7","55","876"
6/21/2021 6:15:48 p. m.,"442","28.6","55","876"
6/21/2021 6:16:48 p. m.,"422","28.7","55","876"
6/21/2021 6:17:48 p. m.,"435","28.7","55","876"
6/21/2021 6:18:48 p. m.,"400","28.7","55","876"
6/21/2021 6:19:48 p. m.,"408","28.7","55","876"
6/21/2021 6:20:48 p. m.,"419","28.7","55","876"
6/21/2021 6:21:48 p. m.,"441","28.7","55","876"
6/21/2021 6:22:48 p. m.,"406","28.6","55","876"
6/21/2021 6:23:48 p. m.,"434","28.7","55","876"
6/21/2021 6:24:48 p. m.,"426","28.7","55","876"
6/21/2021 6:25:48 p. m.,"427","28.7","55","876"
6/21/2021 6:26:48 p. m.,"426","28.7","55","876"
6/21/2021 6:27:48 p. m.,"422","28.7","55","876"
6/21/2021 6:28:48 p. m.,"426","28.7","55","876"
6/21/2021 6:29:48 p. m.,"427","28.8","55","876"
6/21/2021 6:30:48 p. m.,"434","28.7","55","876"
6/21/2021 6:31:48 p. m.,"420","28.7","55","876"
6/21/2021 6:32:48 p. m.,"427","28.7","55","876"
6/21/2021 6:33:48 p. m.,"432","28.7","55","876"
6/21/2021 6:34:48 p. m.,"434","28.7","55","876"
6/21/2021 6:35:48 p. m.,"436","28.7","55","876"
6/21/2021 6:36:48 p. m.,"429","28.7","55","876"
6/21/2021 6:37:48 p. m.,"430","28.7","55","876"
6/21/2021 6:38:48 p. m.,"450","28.7","55","876"
6/21/2021 6:39:48 p. m.,"450","28.7","55","876"
6/21/2021 6:40:48 p. m.,"441","28.7","55","876"
6/21/2021 6:41:48 p. m.,"432","28.7","55","876"
6/21/2021 6:42:48 p. m.,"439","28.7","55","876"
6/21/2021 6:43:48 p. m.,"433","28.7","55","876"
6/21/2021 6:44:48 p. m.,"492","28.7","56","876"
6/21/2021 6:45:48 p. m.,"485","28.6","56","876"
6/21/2021 6:46:48 p. m.,"457","28.6","56","876"
6/21/2021 6:47:48 p. m.,"430","28.5","57","876"
6/21/2021 6:48:48 p. m.,"446","28.5","57","876"
6/21/2021 6:49:48 p. m.,"476","28.5","58","876"
6/21/2021 6:50:48 p. m.,"516","28.5","58","877"
6/21/2021 6:51:48 p. m.,"542","28.6","58","878"
6/21/2021 6:52:48 p. m.,"567","28.6","58","878"
6/21/2021 6:53:48 p. m.,"627","28.6","57","876"
6/21/2021 6:54:48 p. m.,"679","28.6","56","875"
6/21/2021 6:55:48 p. m.,"742","28.5","56","874"
6/21/2021 6:56:48 p. m.,"799","28.5","55","872"
6/21/2021 6:57:48 p. m.,"886","28.5","54","872"
6/21/2021 6:58:48 p. m.,"969","28.5","54","871"
6/21/2021 6:59:48 p. m.,"952","28.4","53","871"
6/21/2021 7:00:48 p. m.,"903","28.3","53","871"
6/21/2021 7:01:48 p. m.,"830","28.2","52","870"
6/21/2021 7:02:48 p. m.,"800","28.1","52","868"
6/21/2021 7:03:48 p. m.,"720","28.1","52","868"
6/21/2021 7:04:48 p. m.,"722","28.0","51","868"
6/21/2021 7:05:48 p. m.,"740","28.0","51","868"
6/21/2021 7:06:48 p. m.,"740","28.0","51","868"
6/21/2021 7:07:48 p. m.,"742","27.9","51","868"
6/21/2021 7:08:48 p. m.,"750","27.9","51","868"
6/21/2021 7:09:48 p. m.,"1006","27.9","54","868"
6/21/2021 7:10:48 p. m.,"990","28.0","54","868"
6/21/2021 7:11:48 p. m.,"983","28.0","53","868"
6/21/2021 7:12:48 p. m.,"940","28.1","53","868"
6/21/2021 7:13:48 p. m.,"1005","28.1","53","868"
6/21/2021 7:14:48 p. m.,"1002","28.1","53","868"
6/21/2021 7:15:48 p. m.,"992","28.2","53","868"
6/21/2021 7:16:48 p. m.,"951","28.2","53","869"
6/21/2021 7:17:48 p. m.,"818","28.2","53","871"
6/21/2021 7:18:48 p. m.,"728","28.3","54","871"
6/21/2021 7:19:48 p. m.,"644","28.4","55","869"
6/21/2021 7:20:48 p. m.,"602","28.5","55","868"
6/21/2021 7:21:48 p. m.,"538","28.6","56","868"
6/21/2021 7:22:48 p. m.,"532","28.7","56","868"
6/21/2021 7:23:48 p. m.,"478","28.8","57","868"
6/21/2021 7:24:48 p. m.,"478","28.8","57","868"
6/21/2021 7:25:48 p. m.,"455","28.8","56","868"
6/21/2021 7:26:48 p. m.,"444","28.8","56","868"
6/21/2021 7:27:48 p. m.,"431","28.8","56","868"
6/21/2021 7:28:48 p. m.,"446","28.8","55","868"
6/21/2021 7:29:48 p. m.,"454","28.7","55","868"
6/21/2021 7:30:48 p. m.,"424","28.6","55","868"
6/21/2021 7:31:48 p. m.,"441","28.6","55","868"
6/21/2021 7:32:48 p. m.,"412","28.6","55","868"
6/21/2021 7:33:48 p. m.,"420","28.6","55","868"
6/21/2021 7:34:48 p. m.,"429","28.5","55","868"
6/21/2021 7:35:48 p. m.,"436","28.5","55","868"
6/21/2021 7:36:48 p. m.,"435","28.5","55","868"
6/21/2021 7:37:48 p. m.,"434","28.5","55","868"
6/21/2021 7:38:48 p. m.,"415","28.4","55","868"
6/21/2021 7:39:48 p. m.,"441","28.4","55","868"
6/21/2021 7:40:48 p. m.,"417","28.4","55","868"
6/21/2021 7:41:48 p. m.,"433","28.3","55","868"
6/21/2021 7:42:48 p. m.,"423","28.2","55","868"
6/21/2021 7:43:48 p. m.,"430","28.2","55","868"
6/21/2021 7:44:48 p. m.,"420","28.2","55","868"
6/21/2021 7:45:48 p. m.,"438","28.1","55","868"
6/21/2021 7:46:48 p. m.,"429","28.1","56","868"
6/21/2021 7:47:48 p. m.,"426","28.1","56","868"
6/21/2021 7:48:48 p. m.,"445","28.1","56","868"
6/21/2021 7:49:48 p. m.,"460","28.1","56","868"
6/21/2021 7:50:48 p. m.,"452","28.0","56","868"
6/21/2021 7:51:48 p. m.,"448","28.0","56","868"
6/21/2021 7:52:48 p. m.,"454","28.0","56","868"
6/21/2021 7:53:48 p. m.,"469","28.0","56","868"
6/21/2021 7:54:48 p. m.,"468","28.0","56","868"
6/21/2021 7:55:48 p. m.,"473","28.0","56","868"
6/21/2021 7:56:48 p. m.,"445","28.0","56","868"
6/21/2021 7:57:48 p. m.,"459","27.9","56","868"
6/21/2021 7:58:48 p. m.,"469","27.9","56","868"
6/21/2021 7:59:48 p. m.,"463","27.9","56","868"
6/21/2021 8:00:48 p. m.,"464","27.9","56","868"
6/21/2021 8:01:48 p. m.,"453","27.9","56","868"
6/21/2021 8:02:48 p. m.,"477","27.9","56","868"
6/21/2021 8:03:48 p. m.,"454","27.9","56","868"
6/21/2021 8:04:48 p. m.,"480","27.8","56","868"
6/21/2021 8:05:48 p. m.,"466","27.8","56","868"
6/21/2021 8:06:48 p. m.,"476","27.8","56","868"
6/21/2021 8:07:48 p. m.,"485","27.8","56","868"
6/21/2021 8:08:48 p. m.,"461","27.8","56","868"
6/21/2021 8:09:48 p. m.,"471","27.8","57","868"
6/21/2021 8:10:48 p. m.,"466","27.7","57","868"
6/21/2021 8:11:48 p. m.,"461","27.7","57","868"
6/21/2021 8:12:48 p. m.,"466","27.7","57","868"
6/21/2021 8:13:48 p. m.,"460","27.6","57","868"
6/21/2021 8:14:48 p. m.,"478","27.6","57","868"
6/21/2021 8:15:48 p. m.,"457","27.6","57","868"
6/21/2021 8:16:48 p. m.,"467","27.6","57","868"
6/21/2021 8:17:48 p. m.,"446","27.6","57","868"
6/21/2021 8:18:48 p. m.,"457","27.6","57","868"
6/21/2021 8:19:48 p. m.,"458","27.6","57","868"
6/21/2021 8:20:48 p. m.,"459","27.6","57","868"
6/21/2021 8:21:48 p. m.,"450","27.5","57","868"
6/21/2021 8:22:48 p. m.,"467","27.5","57","868"
6/21/2021 8:23:48 p. m.,"436","27.5","57","868"
6/21/2021 8:24:48 p. m.,"446","27.5","57","868"
6/21/2021 8:25:48 p. m.,"454","27.5","57","868"
6/21/2021 8:26:48 p. m.,"451","27.5","57","868"
6/21/2021 8:27:48 p. m.,"448","27.5","57","868"
6/21/2021 8:28:48 p. m.,"451","27.5","57","868"
6/21/2021 8:29:48 p. m.,"458","27.5","57","868"
6/21/2021 8:30:48 p. m.,"451","27.5","57","868"
6/21/2021 8:31:48 p. m.,"445","27.5","58","868"
6/21/2021 8:32:48 p. m.,"438","27.5","58","868"
6/21/2021 8:33:48 p. m.,"446","27.5","58","869"
6/21/2021 8:34:48 p. m.,"438","27.5","58","869"
6/21/2021 8:35:48 p. m.,"457","27.5","58","869"
6/21/2021 8:36:48 p. m.,"440","27.5","58","869"
6/21/2021 8:37:48 p. m.,"440","27.4","58","869"
6/21/2021 8:38:48 p. m.,"451","27.4","58","869"
6/21/2021 8:39:48 p. m.,"438","27.4","58","869"
6/21/2021 8:40:48 p. m.,"424","27.4","58","869"
6/21/2021 8:41:48 p. m.,"450","27.4","58","869"
6/21/2021 8:42:48 p. m.,"426","27.4","58","869"
6/21/2021 8:43:48 p. m.,"444","27.4","58","869"
6/21/2021 8:44:48 p. m.,"443","27.4","58","869"
6/21/2021 8:45:48 p. m.,"453","27.4","58","869"
6/21/2021 8:46:48 p. m.,"457","27.4","58","869"
6/21/2021 8:47:48 p. m.,"439","27.4","58","869"
6/21/2021 8:48:48 p. m.,"433","27.4","58","869"
6/21/2021 8:49:48 p. m.,"438","27.4","58","869"
6/21/2021 8:50:48 p. m.,"447","27.4","58","869"
6/21/2021 8:51:48 p. m.,"461","27.3","58","869"
6/21/2021 8:52:48 p. m.,"454","27.3","58","869"
6/21/2021 8:53:48 p. m.,"440","27.3","58","869"
6/21/2021 8:54:48 p. m.,"442","27.3","58","869"
6/21/2021 8:55:48 p. m.,"429","27.3","59","869"
6/21/2021 8:56:48 p. m.,"445","27.3","59","869"
6/21/2021 8:57:48 p. m.,"432","27.2","59","869"
6/21/2021 8:58:48 p. m.,"462","27.3","59","869"
6/21/2021 8:59:48 p. m.,"440","27.2","59","869"
6/21/2021 9:00:48 p. m.,"446","27.2","59","869"
6/21/2021 9:01:48 p. m.,"433","27.2","59","869"
6/21/2021 9:02:48 p. m.,"431","27.2","59","869"
6/21/2021 9:03:48 p. m.,"442","27.2","59","869"
6/21/2021 9:04:48 p. m.,"427","27.2","59","869"
6/21/2021 9:05:48 p. m.,"433","27.2","59","869"
6/21/2021 9:06:48 p. m.,"424","27.2","59","869"
6/21/2021 9:07:48 p. m.,"425","27.2","59","869"
6/21/2021 9:08:48 p. m.,"435","27.2","59","869"
6/21/2021 9:09:48 p. m.,"448","27.1","59","869"
6/21/2021 9:10:48 p. m.,"533","27.2","61","869"
6/21/2021 9:11:48 p. m.,"466","27.4","61","869"
6/21/2021 9:12:48 p. m.,"448","27.6","60","869"
6/21/2021 9:13:48 p. m.,"446","27.8","59","869"
6/21/2021 9:14:48 p. m.,"444","27.9","59","869"
6/21/2021 9:15:48 p. m.,"436","28.0","59","869"
6/21/2021 9:16:48 p. m.,"432","28.0","59","869"
6/21/2021 9:17:48 p. m.,"421","28.0","59","869"
6/21/2021 9:18:48 p. m.,"426","28.1","59","869"
6/21/2021 9:19:48 p. m.,"442","28.1","59","869"
6/21/2021 9:20:48 p. m.,"447","28.2","59","869"
6/21/2021 9:21:48 p. m.,"422","28.2","59","869"
6/21/2021 9:22:48 p. m.,"415","28.2","59","869"
6/21/2021 9:23:48 p. m.,"438","28.2","59","869"
6/21/2021 9:24:48 p. m.,"429","28.2","58","869"
6/21/2021 9:25:48 p. m.,"415","28.2","58","869"
6/21/2021 9:26:48 p. m.,"441","28.3","58","869"
6/21/2021 9:27:48 p. m.,"451","28.3","58","869"
6/21/2021 9:28:48 p. m.,"446","28.4","58","869"
6/21/2021 9:29:48 p. m.,"463","28.4","58","869"
6/21/2021 9:30:48 p. m.,"460","28.4","58","869"
6/21/2021 9:31:48 p. m.,"467","28.4","58","869"
6/21/2021 9:32:48 p. m.,"454","28.4","58","869"
6/21/2021 9:33:48 p. m.,"464","28.4","58","869"
6/21/2021 9:34:48 p. m.,"474","28.4","58","869"
6/21/2021 9:35:48 p. m.,"466","28.4","58","869"
6/21/2021 9:36:48 p. m.,"471","28.5","58","869"
6/21/2021 9:37:48 p. m.,"479","28.4","58","869"
6/21/2021 9:38:48 p. m.,"490","28.5","58","869"
6/21/2021 9:39:48 p. m.,"485","28.5","58","869"
6/21/2021 9:40:48 p. m.,"494","28.5","58","869"
6/21/2021 9:41:48 p. m.,"480","28.5","58","869"
6/21/2021 9:42:48 p. m.,"464","28.5","58","869"
6/21/2021 9:43:48 p. m.,"495","28.5","58","869"
6/21/2021 9:44:48 p. m.,"493","28.5","58","869"
6/21/2021 9:45:48 p. m.,"514","28.4","58","869"
6/21/2021 9:46:48 p. m.,"519","28.5","58","869"
6/21/2021 9:47:48 p. m.,"517","28.5","59","869"
6/21/2021 9:48:48 p. m.,"502","28.5","59","869"
6/21/2021 9:49:48 p. m.,"514","28.5","59","869"
6/21/2021 9:50:48 p. m.,"505","28.5","59","869"
6/21/2021 9:51:48 p. m.,"483","28.5","59","869"
6/21/2021 9:52:48 p. m.,"505","28.5","58","869"
6/21/2021 9:53:48 p. m.,"487","28.5","58","869"
6/21/2021 9:54:48 p. m.,"494","28.5","58","869"
6/21/2021 9:55:48 p. m.,"486","28.5","58","869"
6/21/2021 9:56:48 p. m.,"507","28.5","58","869"
6/21/2021 9:57:48 p. m.,"489","28.5","58","869"
6/21/2021 9:58:48 p. m.,"504","28.5","58","869"
6/21/2021 9:59:48 p. m.,"500","28.5","58","869"
6/21/2021 10:00:48 p. m.,"535","28.5","58","869"
6/21/2021 10:01:48 p. m.,"520","28.5","58","869"
6/21/2021 10:02:48 p. m.,"504","28.5","58","869"
6/21/2021 10:03:48 p. m.,"569","28.5","59","869"
6/21/2021 10:04:48 p. m.,"590","28.5","59","869"
6/21/2021 10:05:48 p. m.,"548","28.5","59","869"
6/21/2021 10:06:48 p. m.,"538","28.5","59","869"
6/21/2021 10:07:48 p. m.,"553","28.5","59","869"
6/21/2021 10:08:48 p. m.,"521","28.5","59","869"
6/21/2021 10:09:48 p. m.,"515","28.5","59","869"
6/21/2021 10:10:48 p. m.,"513","28.5","59","869"
6/21/2021 10:11:48 p. m.,"486","28.5","59","869"
6/21/2021 10:12:48 p. m.,"498","28.5","59","870"
6/21/2021 10:13:48 p. m.,"507","28.5","59","870"
6/21/2021 10:14:48 p. m.,"498","28.5","59","870"
6/21/2021 10:15:48 p. m.,"494","28.5","59","870"
6/21/2021 10:16:48 p. m.,"478","28.5","59","870"
6/21/2021 10:17:48 p. m.,"497","28.5","58","870"
6/21/2021 10:18:48 p. m.,"500","28.5","58","870"
6/21/2021 10:19:48 p. m.,"493","28.5","58","870"
6/21/2021 10:20:48 p. m.,"481","28.5","58","870"
6/21/2021 10:21:48 p. m.,"485","28.5","59","870"
6/21/2021 10:22:48 p. m.,"489","28.5","58","870"
6/21/2021 10:23:48 p. m.,"510","28.6","59","870"
6/21/2021 10:24:48 p. m.,"509","28.5","59","870"
6/21/2021 10:25:48 p. m.,"505","28.5","59","870"
6/21/2021 10:26:48 p. m.,"504","28.5","59","870"
6/21/2021 10:27:48 p. m.,"530","28.5","59","870"
6/21/2021 10:28:48 p. m.,"543","28.5","59","870"
6/21/2021 10:29:48 p. m.,"531","28.5","59","870"
6/21/2021 10:30:48 p. m.,"539","28.6","59","870"
6/21/2021 10:31:48 p. m.,"552","28.5","59","870"
6/21/2021 10:32:48 p. m.,"565","28.6","59","870"
6/21/2021 10:33:48 p. m.,"578","28.5","59","870"
6/21/2021 10:34:48 p. m.,"580","28.6","59","870"
6/21/2021 10:35:48 p. m.,"540","28.5","59","870"
6/21/2021 10:36:48 p. m.,"533","28.5","59","870"
6/21/2021 10:37:48 p. m.,"517","28.6","59","870"
6/21/2021 10:38:48 p. m.,"543","28.5","59","870"
6/21/2021 10:39:48 p. m.,"511","28.6","59","870"
6/21/2021 10:40:48 p. m.,"503","28.5","59","870"
6/21/2021 10:41:48 p. m.,"515","28.5","59","870"
6/21/2021 10:42:48 p. m.,"504","28.5","59","870"
6/21/2021 10:43:48 p. m.,"509","28.5","59","870"
6/21/2021 10:44:48 p. m.,"499","28.5","59","870"
6/21/2021 10:45:48 p. m.,"497","28.5","59","870"
6/21/2021 10:46:48 p. m.,"501","28.5","59","870"
6/21/2021 10:47:48 p. m.,"496","28.5","59","870"
6/21/2021 10:48:48 p. m.,"502","28.5","59","870"
6/21/2021 10:49:48 p. m.,"501","28.5","59","870"
6/21/2021 10:50:48 p. m.,"509","28.5","59","870"
6/21/2021 10:51:48 p. m.,"486","28.5","59","870"
6/21/2021 10:52:48 p. m.,"509","28.5","59","870"
6/21/2021 10:53:48 p. m.,"526","28.5","59","870"
6/21/2021 10:54:48 p. m.,"501","28.5","59","870"
6/21/2021 10:55:48 p. m.,"495","28.5","59","870"
6/21/2021 10:56:48 p. m.,"485","28.5","59","870"
6/21/2021 10:57:48 p. m.,"494","28.5","59","870"
6/21/2021 10:58:48 p. m.,"494","28.5","59","870"
6/21/2021 10:59:48 p. m.,"487","28.5","59","870"
6/21/2021 11:00:48 p. m.,"490","28.5","59","870"
6/21/2021 11:01:48 p. m.,"473","28.5","59","870"
6/21/2021 11:02:48 p. m.,"474","28.5","59","870"
6/21/2021 11:03:48 p. m.,"498","28.5","58","870"
6/21/2021 11:04:48 p. m.,"495","28.5","58","870"
6/21/2021 11:05:48 p. m.,"473","28.5","58","870"
6/21/2021 11:06:48 p. m.,"469","28.5","58","870"
6/21/2021 11:07:48 p. m.,"464","28.5","58","870"
6/21/2021 11:08:48 p. m.,"464","28.5","58","870"
6/21/2021 11:09:48 p. m.,"472","28.4","58","870"
6/21/2021 11:10:48 p. m.,"479","28.4","58","870"
6/21/2021 11:11:48 p. m.,"459","28.4","57","870"
6/21/2021 11:12:48 p. m.,"469","28.4","57","870"
6/21/2021 11:13:48 p. m.,"442","28.4","57","870"
6/21/2021 11:14:48 p. m.,"447","28.4","57","870"
6/21/2021 11:15:48 p. m.,"474","28.4","57","870"
6/21/2021 11:16:48 p. m.,"471","28.4","57","870"
6/21/2021 11:17:48 p. m.,"461","28.4","57","870"
6/21/2021 11:18:48 p. m.,"456","28.4","57","870"
6/21/2021 11:19:48 p. m.,"455","28.4","57","870"
6/21/2021 11:20:48 p. m.,"451","28.4","56","871"
