Time,CO₂(ppm),Temperature(C),Humidity(%),Pressure(hPa)
6/25/2021 7:41:22 a. m.,"854","25.1","66","871"
6/25/2021 7:42:22 a. m.,"840","25.1","66","871"
6/25/2021 7:43:22 a. m.,"850","25.1","66","871"
6/25/2021 7:44:22 a. m.,"843","25.1","66","871"
6/25/2021 7:45:22 a. m.,"850","25.1","66","871"
6/25/2021 7:46:22 a. m.,"823","25.1","66","871"
6/25/2021 7:47:22 a. m.,"839","25.1","66","871"
6/25/2021 7:48:22 a. m.,"827","25.1","66","871"
6/25/2021 7:49:22 a. m.,"831","25.1","66","871"
6/25/2021 7:50:22 a. m.,"831","25.1","66","871"
6/25/2021 7:51:22 a. m.,"828","25.1","66","871"
6/25/2021 7:52:22 a. m.,"798","25.1","66","871"
6/25/2021 7:53:22 a. m.,"826","25.1","66","871"
6/25/2021 7:54:22 a. m.,"828","25.1","66","871"
6/25/2021 7:55:22 a. m.,"805","25.1","66","871"
6/25/2021 7:56:22 a. m.,"825","25.1","66","871"
6/25/2021 7:57:22 a. m.,"795","25.1","66","871"
6/25/2021 7:58:22 a. m.,"782","25.1","66","871"
6/25/2021 7:59:22 a. m.,"747","25.1","66","871"
6/25/2021 8:00:22 a. m.,"736","25.1","66","872"
6/25/2021 8:01:22 a. m.,"735","25.1","66","872"
6/25/2021 8:02:22 a. m.,"728","25.1","66","871"
6/25/2021 8:03:22 a. m.,"701","25.1","66","871"
6/25/2021 8:04:22 a. m.,"704","25.1","66","871"
6/25/2021 8:05:22 a. m.,"672","25.1","66","871"
6/25/2021 8:06:22 a. m.,"679","25.1","66","871"
6/25/2021 8:07:22 a. m.,"660","25.1","66","871"
6/25/2021 8:08:22 a. m.,"650","25.1","66","871"
6/25/2021 8:09:22 a. m.,"644","25.1","66","871"
6/25/2021 8:10:22 a. m.,"644","25.1","66","871"
6/25/2021 8:11:22 a. m.,"658","25.1","66","871"
6/25/2021 8:12:22 a. m.,"640","25.1","66","871"
6/25/2021 8:13:22 a. m.,"626","25.1","66","871"
6/25/2021 8:14:22 a. m.,"635","25.1","66","871"
6/25/2021 8:15:22 a. m.,"619","25.1","66","871"
6/25/2021 8:16:22 a. m.,"621","25.1","66","871"
6/25/2021 8:17:22 a. m.,"635","25.1","66","871"
6/25/2021 8:18:22 a. m.,"600","25.1","66","871"
6/25/2021 8:19:22 a. m.,"609","25.1","66","871"
6/25/2021 8:20:22 a. m.,"594","25.1","66","871"
6/25/2021 8:21:22 a. m.,"591","25.1","66","871"
6/25/2021 8:22:22 a. m.,"597","25.1","66","871"
6/25/2021 8:23:22 a. m.,"600","25.1","66","871"
6/25/2021 8:24:22 a. m.,"583","25.0","65","871"
6/25/2021 8:25:22 a. m.,"586","25.1","65","871"
6/25/2021 8:26:22 a. m.,"578","25.1","65","871"
6/25/2021 8:27:22 a. m.,"574","25.0","65","871"
6/25/2021 8:28:22 a. m.,"579","25.1","65","871"
6/25/2021 8:29:22 a. m.,"584","25.1","65","871"
6/25/2021 8:30:22 a. m.,"576","25.1","65","871"
6/25/2021 8:31:22 a. m.,"576","25.0","65","871"
6/25/2021 8:32:22 a. m.,"568","25.0","65","871"
6/25/2021 8:33:22 a. m.,"563","25.0","65","871"
6/25/2021 8:34:22 a. m.,"552","25.0","65","871"
6/25/2021 8:35:22 a. m.,"559","25.0","65","871"
6/25/2021 8:36:22 a. m.,"563","25.1","65","871"
6/25/2021 8:37:22 a. m.,"562","25.1","65","871"
6/25/2021 8:38:22 a. m.,"550","25.1","65","871"
6/25/2021 8:39:22 a. m.,"551","25.1","65","871"
6/25/2021 8:40:22 a. m.,"548","25.1","65","871"
6/25/2021 8:41:22 a. m.,"544","25.1","65","871"
6/25/2021 8:42:22 a. m.,"565","25.1","65","871"
6/25/2021 8:43:22 a. m.,"557","25.1","65","871"
6/25/2021 8:44:22 a. m.,"534","25.1","65","871"
6/25/2021 8:45:22 a. m.,"558","25.1","65","871"
6/25/2021 8:46:22 a. m.,"537","25.1","65","871"
6/25/2021 8:47:22 a. m.,"550","25.1","65","871"
6/25/2021 8:48:22 a. m.,"539","25.1","65","871"
6/25/2021 8:49:22 a. m.,"533","25.1","65","871"
6/25/2021 8:50:22 a. m.,"548","25.1","65","871"
6/25/2021 8:51:22 a. m.,"545","25.1","65","871"
6/25/2021 8:52:22 a. m.,"542","25.1","65","871"
6/25/2021 8:53:22 a. m.,"534","25.1","65","871"
6/25/2021 8:54:22 a. m.,"532","25.1","65","871"
6/25/2021 8:55:22 a. m.,"528","25.1","65","871"
6/25/2021 8:56:22 a. m.,"531","25.1","65","871"
6/25/2021 8:57:22 a. m.,"527","25.1","65","871"
6/25/2021 8:58:22 a. m.,"528","25.1","65","871"
6/25/2021 8:59:22 a. m.,"555","25.2","65","871"
6/25/2021 9:00:22 a. m.,"540","25.2","65","871"
6/25/2021 9:01:22 a. m.,"543","25.2","65","871"
6/25/2021 9:02:22 a. m.,"529","25.2","65","871"
6/25/2021 9:03:22 a. m.,"546","25.2","65","871"
6/25/2021 9:04:22 a. m.,"527","25.2","65","871"
6/25/2021 9:05:22 a. m.,"545","25.2","65","871"
6/25/2021 9:06:22 a. m.,"530","25.2","65","871"
6/25/2021 9:07:22 a. m.,"542","25.2","65","871"
6/25/2021 9:08:22 a. m.,"539","25.2","65","871"
6/25/2021 9:09:22 a. m.,"536","25.2","65","871"
6/25/2021 9:10:22 a. m.,"542","25.2","65","871"
6/25/2021 9:11:22 a. m.,"515","25.2","65","871"
6/25/2021 9:12:22 a. m.,"520","25.2","65","871"
6/25/2021 9:13:22 a. m.,"522","25.2","65","871"
6/25/2021 9:14:22 a. m.,"532","25.2","65","871"
6/25/2021 9:15:22 a. m.,"507","25.2","65","871"
6/25/2021 9:16:22 a. m.,"534","25.2","65","871"
6/25/2021 9:17:22 a. m.,"525","25.2","65","871"
6/25/2021 9:18:22 a. m.,"506","25.2","65","871"
6/25/2021 9:19:22 a. m.,"505","25.2","66","871"
6/25/2021 9:20:22 a. m.,"485","25.2","66","871"
6/25/2021 9:21:22 a. m.,"483","25.1","66","871"
6/25/2021 9:22:22 a. m.,"482","25.1","66","871"
6/25/2021 9:23:22 a. m.,"493","25.1","66","871"
6/25/2021 9:24:22 a. m.,"470","25.1","66","871"
6/25/2021 9:25:22 a. m.,"484","25.0","66","871"
6/25/2021 9:26:22 a. m.,"476","25.0","66","871"
6/25/2021 9:27:22 a. m.,"461","25.0","66","871"
6/25/2021 9:28:22 a. m.,"477","25.0","66","871"
6/25/2021 9:29:22 a. m.,"454","25.0","66","871"
6/25/2021 9:30:22 a. m.,"472","24.9","66","871"
6/25/2021 9:31:22 a. m.,"462","24.9","66","871"
6/25/2021 9:32:22 a. m.,"462","24.9","67","871"
6/25/2021 9:33:22 a. m.,"499","24.9","67","871"
6/25/2021 9:34:22 a. m.,"483","25.0","67","871"
6/25/2021 9:35:22 a. m.,"499","24.9","67","871"
6/25/2021 9:36:22 a. m.,"532","24.9","67","871"
6/25/2021 9:37:22 a. m.,"515","25.0","67","871"
6/25/2021 9:38:22 a. m.,"492","25.0","68","871"
6/25/2021 9:39:22 a. m.,"469","25.0","69","871"
6/25/2021 9:40:22 a. m.,"485","25.0","68","871"
6/25/2021 9:41:22 a. m.,"488","25.0","68","871"
6/25/2021 9:42:22 a. m.,"464","25.1","68","871"
6/25/2021 9:43:22 a. m.,"462","25.1","68","871"
6/25/2021 9:44:22 a. m.,"462","25.1","68","871"
6/25/2021 9:45:22 a. m.,"462","25.2","68","871"
6/25/2021 9:46:22 a. m.,"482","25.2","68","871"
6/25/2021 9:47:22 a. m.,"493","25.2","68","871"
6/25/2021 9:48:22 a. m.,"482","25.3","68","871"
6/25/2021 9:49:22 a. m.,"486","25.3","67","871"
6/25/2021 9:50:22 a. m.,"485","25.3","67","871"
6/25/2021 9:51:22 a. m.,"467","25.3","67","871"
6/25/2021 9:52:22 a. m.,"469","25.2","67","871"
6/25/2021 9:53:22 a. m.,"471","25.4","71","872"
6/25/2021 9:54:22 a. m.,"456","25.4","68","872"
6/25/2021 9:55:22 a. m.,"463","25.3","67","872"
6/25/2021 9:56:22 a. m.,"448","25.2","67","872"
6/25/2021 9:57:22 a. m.,"462","25.1","67","872"
6/25/2021 9:58:22 a. m.,"482","25.1","68","872"
6/25/2021 9:59:22 a. m.,"492","25.2","68","871"
6/25/2021 10:00:22 a. m.,"493","25.3","68","872"
6/25/2021 10:01:22 a. m.,"498","25.4","68","872"
6/25/2021 10:02:22 a. m.,"469","25.6","70","872"
6/25/2021 10:03:22 a. m.,"485","25.7","69","873"
6/25/2021 10:04:22 a. m.,"471","25.7","69","874"
6/25/2021 10:05:22 a. m.,"441","25.6","69","874"
6/25/2021 10:06:22 a. m.,"460","25.5","69","874"
6/25/2021 10:07:22 a. m.,"452","25.5","69","875"
6/25/2021 10:08:22 a. m.,"438","25.5","69","876"
6/25/2021 10:09:22 a. m.,"450","25.4","69","877"
6/25/2021 10:10:22 a. m.,"443","25.4","69","879"
6/25/2021 10:11:22 a. m.,"448","25.4","69","880"
6/25/2021 10:12:22 a. m.,"455","25.3","69","882"
6/25/2021 10:13:22 a. m.,"457","25.3","69","882"
6/25/2021 10:14:22 a. m.,"473","25.2","69","880"
6/25/2021 10:15:22 a. m.,"455","25.2","69","880"
6/25/2021 10:16:22 a. m.,"454","25.2","69","880"
6/25/2021 10:17:22 a. m.,"452","25.2","69","880"
6/25/2021 10:18:22 a. m.,"456","25.4","69","880"
6/25/2021 10:19:22 a. m.,"455","25.4","69","880"
6/25/2021 10:20:22 a. m.,"496","25.5","68","880"
6/25/2021 10:21:22 a. m.,"486","25.4","67","880"
6/25/2021 10:22:22 a. m.,"487","25.3","67","880"
6/25/2021 10:23:22 a. m.,"471","25.2","67","880"
6/25/2021 10:24:22 a. m.,"459","25.1","67","880"
6/25/2021 10:25:22 a. m.,"442","25.0","67","880"
6/25/2021 10:26:22 a. m.,"457","25.0","67","880"
6/25/2021 10:27:22 a. m.,"455","24.9","67","880"
6/25/2021 10:28:22 a. m.,"453","24.8","67","880"
6/25/2021 10:29:22 a. m.,"428","24.8","67","880"
6/25/2021 10:30:22 a. m.,"445","24.6","67","880"
6/25/2021 10:31:22 a. m.,"449","24.6","67","880"
6/25/2021 10:32:22 a. m.,"443","24.6","67","880"
6/25/2021 10:33:22 a. m.,"469","24.6","67","880"
6/25/2021 10:34:22 a. m.,"454","24.6","67","880"
6/25/2021 10:35:22 a. m.,"456","24.6","67","880"
6/25/2021 10:36:22 a. m.,"442","24.5","67","880"
6/25/2021 10:37:22 a. m.,"443","24.5","67","880"
6/25/2021 10:38:22 a. m.,"436","24.5","67","880"
6/25/2021 10:39:22 a. m.,"441","24.5","66","880"
6/25/2021 10:40:22 a. m.,"428","24.5","66","880"
6/25/2021 10:41:22 a. m.,"435","24.5","66","880"
6/25/2021 10:42:22 a. m.,"428","24.5","67","880"
6/25/2021 10:43:22 a. m.,"423","24.5","67","880"
6/25/2021 10:44:22 a. m.,"418","24.5","67","880"
6/25/2021 10:45:22 a. m.,"447","24.5","67","880"
6/25/2021 10:46:22 a. m.,"433","24.5","67","880"
6/25/2021 10:47:22 a. m.,"433","24.5","68","880"
6/25/2021 10:48:22 a. m.,"433","24.5","68","880"
6/25/2021 10:49:22 a. m.,"434","24.5","68","880"
6/25/2021 10:50:22 a. m.,"445","24.5","68","880"
6/25/2021 10:51:22 a. m.,"448","24.5","68","880"
6/25/2021 10:52:22 a. m.,"428","24.5","67","880"
6/25/2021 10:53:22 a. m.,"435","24.5","67","880"
6/25/2021 10:54:22 a. m.,"431","24.5","67","880"
6/25/2021 10:55:22 a. m.,"444","24.5","67","880"
6/25/2021 10:56:22 a. m.,"432","24.4","68","880"
6/25/2021 10:57:22 a. m.,"446","24.5","67","880"
6/25/2021 10:58:22 a. m.,"428","24.4","67","881"
6/25/2021 10:59:22 a. m.,"427","24.4","67","881"
6/25/2021 11:00:22 a. m.,"412","24.4","67","881"
6/25/2021 11:01:22 a. m.,"422","24.4","67","881"
6/25/2021 11:02:22 a. m.,"418","24.4","66","881"
6/25/2021 11:03:22 a. m.,"431","24.4","66","881"
6/25/2021 11:04:22 a. m.,"417","24.4","67","881"
6/25/2021 11:05:22 a. m.,"423","24.4","67","881"
6/25/2021 11:06:22 a. m.,"443","24.4","67","881"
6/25/2021 11:07:22 a. m.,"426","24.4","67","881"
6/25/2021 11:08:22 a. m.,"430","24.4","67","881"
6/25/2021 11:09:22 a. m.,"431","24.4","67","881"
6/25/2021 11:10:22 a. m.,"425","24.4","67","881"
6/25/2021 11:11:22 a. m.,"431","24.4","68","881"
6/25/2021 11:12:22 a. m.,"441","24.4","68","881"
6/25/2021 11:13:22 a. m.,"415","24.4","68","881"
6/25/2021 11:14:22 a. m.,"474","24.4","68","881"
6/25/2021 11:15:22 a. m.,"464","24.4","68","881"
6/25/2021 11:16:22 a. m.,"432","24.4","68","881"
6/25/2021 11:17:22 a. m.,"449","24.4","68","881"
6/25/2021 11:18:22 a. m.,"451","24.4","68","881"
6/25/2021 11:19:22 a. m.,"442","24.4","68","881"
6/25/2021 11:20:22 a. m.,"442","24.4","68","881"
6/25/2021 11:21:22 a. m.,"445","24.4","68","881"
6/25/2021 11:22:22 a. m.,"437","24.4","68","881"
6/25/2021 11:23:22 a. m.,"455","24.4","68","881"
6/25/2021 11:24:22 a. m.,"453","24.4","68","881"
6/25/2021 11:25:22 a. m.,"456","24.4","68","881"
6/25/2021 11:26:22 a. m.,"436","24.4","68","881"
6/25/2021 11:27:22 a. m.,"430","24.3","68","881"
6/25/2021 11:28:22 a. m.,"442","24.3","68","881"
6/25/2021 11:29:22 a. m.,"442","24.3","68","880"
6/25/2021 11:30:22 a. m.,"440","24.2","68","880"
6/25/2021 11:31:22 a. m.,"433","24.2","68","881"
6/25/2021 11:32:22 a. m.,"451","24.2","68","881"
6/25/2021 11:33:22 a. m.,"435","24.2","68","881"
6/25/2021 11:34:22 a. m.,"433","24.2","68","881"
6/25/2021 11:35:22 a. m.,"425","24.2","68","881"
6/25/2021 11:36:22 a. m.,"451","24.2","68","881"
6/25/2021 11:37:22 a. m.,"443","24.2","68","881"
6/25/2021 11:38:22 a. m.,"431","24.2","68","881"
6/25/2021 11:39:22 a. m.,"474","24.3","68","881"
6/25/2021 11:40:22 a. m.,"480","24.3","68","881"
6/25/2021 11:41:22 a. m.,"469","24.3","68","881"
6/25/2021 11:42:22 a. m.,"481","24.4","69","881"
6/25/2021 11:43:22 a. m.,"469","24.3","69","881"
6/25/2021 11:44:22 a. m.,"463","24.4","68","881"
6/25/2021 11:45:22 a. m.,"479","24.4","68","881"
6/25/2021 11:46:22 a. m.,"461","24.4","69","881"
6/25/2021 11:47:22 a. m.,"453","24.4","68","881"
6/25/2021 11:48:22 a. m.,"461","24.4","68","881"
6/25/2021 11:49:22 a. m.,"473","24.4","68","881"
6/25/2021 11:50:22 a. m.,"455","24.4","68","881"
6/25/2021 11:51:22 a. m.,"458","24.5","68","881"
6/25/2021 11:52:22 a. m.,"450","24.4","68","881"
6/25/2021 11:53:22 a. m.,"459","24.5","68","881"
6/25/2021 11:54:22 a. m.,"484","24.5","68","881"
6/25/2021 11:55:22 a. m.,"480","24.5","68","881"
6/25/2021 11:56:22 a. m.,"496","24.5","69","881"
6/25/2021 11:57:22 a. m.,"480","24.5","69","881"
6/25/2021 11:58:22 a. m.,"441","24.5","69","881"
6/25/2021 11:59:22 a. m.,"450","24.5","69","881"
6/25/2021 12:00:22 p. m.,"446","24.5","68","881"
6/25/2021 12:01:22 p. m.,"442","24.5","69","881"
6/25/2021 12:02:22 p. m.,"442","24.5","69","881"
6/25/2021 12:03:22 p. m.,"466","24.5","69","881"
6/25/2021 12:04:22 p. m.,"483","24.5","69","881"
6/25/2021 12:05:22 p. m.,"464","24.5","69","881"
6/25/2021 12:06:22 p. m.,"459","24.5","69","881"
6/25/2021 12:07:22 p. m.,"463","24.5","69","881"
6/25/2021 12:08:22 p. m.,"479","24.5","69","881"
6/25/2021 12:09:22 p. m.,"450","24.5","69","881"
6/25/2021 12:10:22 p. m.,"444","24.5","69","881"
6/25/2021 12:11:22 p. m.,"454","24.5","69","881"
6/25/2021 12:12:22 p. m.,"467","24.5","69","881"
6/25/2021 12:13:22 p. m.,"441","24.5","69","881"
6/25/2021 12:14:22 p. m.,"450","24.5","69","881"
6/25/2021 12:15:22 p. m.,"442","24.5","69","881"
6/25/2021 12:16:22 p. m.,"454","24.5","69","881"
6/25/2021 12:17:22 p. m.,"455","24.6","69","881"
6/25/2021 12:18:22 p. m.,"439","24.5","69","881"
6/25/2021 12:19:22 p. m.,"461","24.5","69","881"
6/25/2021 12:20:22 p. m.,"447","24.5","69","881"
6/25/2021 12:21:22 p. m.,"456","24.6","69","881"
6/25/2021 12:22:22 p. m.,"445","24.5","69","881"
6/25/2021 12:23:22 p. m.,"439","24.6","69","881"
6/25/2021 12:24:22 p. m.,"473","24.5","69","881"
6/25/2021 12:25:22 p. m.,"436","24.5","69","881"
6/25/2021 12:26:22 p. m.,"441","24.5","69","881"
6/25/2021 12:27:22 p. m.,"438","24.5","69","881"
6/25/2021 12:28:22 p. m.,"437","24.5","69","881"
6/25/2021 12:29:22 p. m.,"431","24.5","69","880"
6/25/2021 12:30:22 p. m.,"434","24.5","69","880"
6/25/2021 12:31:22 p. m.,"449","24.5","70","880"
6/25/2021 12:32:22 p. m.,"437","24.5","70","880"
6/25/2021 12:33:22 p. m.,"440","24.5","70","880"
6/25/2021 12:34:22 p. m.,"435","24.5","70","880"
6/25/2021 12:35:22 p. m.,"424","24.5","70","880"
6/25/2021 12:36:22 p. m.,"427","24.5","70","880"
6/25/2021 12:37:22 p. m.,"426","24.5","70","880"
6/25/2021 12:38:22 p. m.,"438","24.5","70","880"
6/25/2021 12:39:22 p. m.,"420","24.5","70","880"
6/25/2021 12:40:22 p. m.,"419","24.5","70","880"
6/25/2021 12:41:22 p. m.,"421","24.5","70","880"
6/25/2021 12:42:22 p. m.,"400","24.5","70","880"
6/25/2021 12:43:22 p. m.,"428","24.5","70","880"
6/25/2021 12:44:22 p. m.,"420","24.5","70","880"
6/25/2021 12:45:22 p. m.,"421","24.5","70","880"
6/25/2021 12:46:22 p. m.,"426","24.5","70","880"
6/25/2021 12:47:22 p. m.,"414","24.5","70","880"
6/25/2021 12:48:22 p. m.,"415","24.5","69","880"
6/25/2021 12:49:22 p. m.,"420","24.5","69","880"
6/25/2021 12:50:22 p. m.,"419","24.5","69","880"
6/25/2021 12:51:22 p. m.,"434","24.5","69","880"
6/25/2021 12:52:22 p. m.,"425","24.5","69","880"
6/25/2021 12:53:22 p. m.,"418","24.5","69","880"
6/25/2021 12:54:22 p. m.,"422","24.5","69","880"
6/25/2021 12:55:22 p. m.,"415","24.5","69","880"
6/25/2021 12:56:22 p. m.,"410","24.5","69","880"
6/25/2021 12:57:22 p. m.,"428","24.5","69","880"
6/25/2021 12:58:22 p. m.,"416","24.5","69","880"
6/25/2021 12:59:22 p. m.,"425","24.5","69","880"
6/25/2021 1:00:22 p. m.,"416","24.5","69","880"
6/25/2021 1:01:22 p. m.,"434","24.5","69","880"
6/25/2021 1:02:22 p. m.,"475","24.6","69","880"
6/25/2021 1:03:22 p. m.,"453","24.6","69","880"
6/25/2021 1:04:22 p. m.,"432","24.6","69","880"
6/25/2021 1:05:22 p. m.,"453","24.6","69","880"
6/25/2021 1:06:22 p. m.,"429","24.6","69","880"
6/25/2021 1:07:22 p. m.,"465","24.6","69","880"
6/25/2021 1:08:22 p. m.,"515","25.0","73","880"
6/25/2021 1:09:22 p. m.,"481","25.0","70","880"
6/25/2021 1:10:22 p. m.,"488","25.1","69","880"
6/25/2021 1:11:22 p. m.,"456","25.1","69","880"
6/25/2021 1:12:22 p. m.,"451","25.1","68","880"
6/25/2021 1:13:22 p. m.,"451","25.1","68","880"
6/25/2021 1:14:22 p. m.,"446","25.0","67","880"
6/25/2021 1:15:22 p. m.,"440","25.0","67","880"
6/25/2021 1:16:22 p. m.,"440","25.0","67","880"
6/25/2021 1:17:22 p. m.,"440","25.0","67","880"
6/25/2021 1:18:22 p. m.,"441","25.0","67","880"
6/25/2021 1:19:22 p. m.,"443","25.0","67","880"
6/25/2021 1:20:22 p. m.,"438","25.0","67","880"
6/25/2021 1:21:22 p. m.,"449","25.0","67","880"
6/25/2021 1:22:22 p. m.,"464","25.0","67","880"
6/25/2021 1:23:22 p. m.,"465","25.0","67","880"
6/25/2021 1:24:22 p. m.,"469","25.0","67","880"
6/25/2021 1:25:22 p. m.,"457","25.0","67","880"
6/25/2021 1:26:22 p. m.,"474","25.1","67","880"
6/25/2021 1:27:22 p. m.,"464","25.1","67","880"
6/25/2021 1:28:22 p. m.,"456","25.1","67","880"
6/25/2021 1:29:22 p. m.,"471","25.1","67","880"
6/25/2021 1:30:22 p. m.,"471","25.1","67","880"
6/25/2021 1:31:22 p. m.,"466","25.1","67","880"
6/25/2021 1:32:22 p. m.,"469","25.1","67","880"
6/25/2021 1:33:22 p. m.,"476","25.2","67","880"
6/25/2021 1:34:22 p. m.,"469","25.2","67","880"
6/25/2021 1:35:22 p. m.,"462","25.2","67","880"
6/25/2021 1:36:22 p. m.,"446","25.2","67","880"
6/25/2021 1:37:22 p. m.,"472","25.2","67","880"
6/25/2021 1:38:22 p. m.,"458","25.2","67","880"
6/25/2021 1:39:22 p. m.,"464","25.2","66","880"
6/25/2021 1:40:22 p. m.,"450","25.2","66","880"
6/25/2021 1:41:22 p. m.,"439","25.2","66","880"
6/25/2021 1:42:22 p. m.,"424","25.2","66","880"
6/25/2021 1:43:22 p. m.,"421","25.2","65","880"
6/25/2021 1:44:22 p. m.,"433","25.2","65","880"
6/25/2021 1:45:22 p. m.,"433","25.2","65","880"
6/25/2021 1:46:22 p. m.,"424","25.2","65","880"
6/25/2021 1:47:22 p. m.,"432","25.2","65","880"
6/25/2021 1:48:22 p. m.,"427","25.2","65","880"
6/25/2021 1:49:22 p. m.,"455","25.3","65","880"
6/25/2021 1:50:22 p. m.,"453","25.3","65","880"
6/25/2021 1:51:22 p. m.,"467","25.3","65","880"
6/25/2021 1:52:22 p. m.,"444","25.3","65","880"
6/25/2021 1:53:22 p. m.,"447","25.4","65","880"
6/25/2021 1:54:22 p. m.,"425","25.4","65","880"
6/25/2021 1:55:22 p. m.,"433","25.4","65","880"
6/25/2021 1:56:22 p. m.,"426","25.4","65","880"
6/25/2021 1:57:22 p. m.,"429","25.4","65","880"
6/25/2021 1:58:22 p. m.,"441","25.4","65","880"
6/25/2021 1:59:22 p. m.,"414","25.4","65","880"
6/25/2021 2:00:22 p. m.,"447","25.4","65","880"
6/25/2021 2:01:22 p. m.,"462","25.4","65","880"
6/25/2021 2:02:22 p. m.,"455","25.4","65","880"
6/25/2021 2:03:22 p. m.,"447","25.5","65","880"
6/25/2021 2:04:22 p. m.,"438","25.5","65","880"
6/25/2021 2:05:22 p. m.,"432","25.5","65","880"
6/25/2021 2:06:22 p. m.,"429","25.5","65","880"
6/25/2021 2:07:22 p. m.,"452","25.5","64","880"
6/25/2021 2:08:22 p. m.,"421","25.5","64","880"
6/25/2021 2:09:22 p. m.,"436","25.5","65","879"
6/25/2021 2:10:22 p. m.,"436","25.5","65","880"
6/25/2021 2:11:22 p. m.,"456","25.6","65","879"
6/25/2021 2:12:22 p. m.,"445","25.6","64","879"
6/25/2021 2:13:22 p. m.,"438","25.6","65","879"
6/25/2021 2:14:22 p. m.,"431","25.6","65","879"
6/25/2021 2:15:22 p. m.,"809","25.6","68","880"
6/25/2021 2:16:22 p. m.,"458","26.1","69","880"
6/25/2021 2:17:22 p. m.,"455","26.5","69","880"
6/25/2021 2:18:22 p. m.,"454","26.5","66","880"
6/25/2021 2:19:22 p. m.,"475","26.5","65","880"
6/25/2021 2:20:22 p. m.,"488","26.5","65","880"
6/25/2021 2:21:22 p. m.,"479","26.5","64","880"
6/25/2021 2:22:22 p. m.,"473","26.5","64","880"
6/25/2021 2:23:22 p. m.,"472","26.4","64","880"
6/25/2021 2:24:22 p. m.,"472","26.4","64","880"
6/25/2021 2:25:22 p. m.,"482","26.4","64","880"
6/25/2021 2:26:22 p. m.,"498","26.4","64","880"
6/25/2021 2:27:22 p. m.,"460","26.4","64","880"
6/25/2021 2:28:22 p. m.,"489","26.3","66","880"
6/25/2021 2:29:22 p. m.,"463","26.4","65","879"
6/25/2021 2:30:22 p. m.,"473","26.4","64","879"
6/25/2021 2:31:22 p. m.,"445","26.4","64","879"
6/25/2021 2:32:22 p. m.,"446","26.4","64","879"
6/25/2021 2:33:22 p. m.,"450","26.4","63","879"
6/25/2021 2:34:22 p. m.,"446","26.4","64","879"
6/25/2021 2:35:22 p. m.,"489","26.4","63","879"
6/25/2021 2:36:22 p. m.,"471","26.3","63","879"
6/25/2021 2:37:22 p. m.,"460","26.3","63","879"
6/25/2021 2:38:22 p. m.,"466","26.3","63","879"
6/25/2021 2:39:22 p. m.,"458","26.2","63","879"
6/25/2021 2:40:22 p. m.,"456","26.2","63","879"
6/25/2021 2:41:22 p. m.,"428","26.2","62","879"
6/25/2021 2:42:22 p. m.,"442","26.2","62","879"
6/25/2021 2:43:22 p. m.,"447","26.2","62","879"
6/25/2021 2:44:22 p. m.,"443","26.2","62","879"
6/25/2021 2:45:22 p. m.,"475","26.2","63","879"
6/25/2021 2:46:22 p. m.,"449","26.2","63","879"
6/25/2021 2:47:22 p. m.,"433","26.2","62","879"
6/25/2021 2:48:22 p. m.,"443","26.2","62","879"
6/25/2021 2:49:22 p. m.,"440","26.2","62","879"
6/25/2021 2:50:22 p. m.,"557","26.2","63","879"
6/25/2021 2:51:22 p. m.,"476","26.2","62","879"
6/25/2021 2:52:22 p. m.,"458","26.2","62","879"
6/25/2021 2:53:22 p. m.,"442","26.2","62","879"
6/25/2021 2:54:22 p. m.,"458","26.2","62","879"
6/25/2021 2:55:22 p. m.,"448","26.2","62","879"
6/25/2021 2:56:22 p. m.,"453","26.2","62","879"
6/25/2021 2:57:22 p. m.,"433","26.2","62","879"
6/25/2021 2:58:22 p. m.,"429","26.2","62","879"
6/25/2021 2:59:22 p. m.,"451","26.2","63","879"
6/25/2021 3:00:22 p. m.,"447","26.2","63","879"
6/25/2021 3:01:22 p. m.,"438","26.2","63","879"
6/25/2021 3:02:22 p. m.,"444","26.2","62","879"
6/25/2021 3:03:22 p. m.,"452","26.3","62","879"
6/25/2021 3:04:22 p. m.,"442","26.3","62","879"
6/25/2021 3:05:22 p. m.,"438","26.3","62","879"
6/25/2021 3:06:22 p. m.,"448","26.4","62","879"
6/25/2021 3:07:22 p. m.,"441","26.4","63","878"
6/25/2021 3:08:22 p. m.,"428","26.4","63","878"
6/25/2021 3:09:22 p. m.,"447","26.5","63","878"
6/25/2021 3:10:22 p. m.,"435","26.5","63","878"
6/25/2021 3:11:22 p. m.,"454","26.5","63","878"
6/25/2021 3:12:22 p. m.,"444","26.5","63","878"
6/25/2021 3:13:22 p. m.,"448","26.5","63","878"
6/25/2021 3:14:22 p. m.,"436","26.5","63","878"
6/25/2021 3:15:22 p. m.,"442","26.6","63","878"
6/25/2021 3:16:22 p. m.,"449","26.6","63","878"
6/25/2021 3:17:22 p. m.,"646","26.6","63","878"
6/25/2021 3:18:22 p. m.,"922","26.7","63","878"
6/25/2021 3:19:22 p. m.,"1028","26.7","63","878"
6/25/2021 3:20:22 p. m.,"1101","26.8","63","878"
6/25/2021 3:21:22 p. m.,"1206","26.8","63","878"
6/25/2021 3:22:22 p. m.,"1203","26.8","63","878"
6/25/2021 3:23:22 p. m.,"1237","26.8","63","878"
6/25/2021 3:24:22 p. m.,"1242","26.9","63","878"
6/25/2021 3:25:22 p. m.,"1230","26.9","63","878"
